"","ID","Fname","Lname","gender","City","FamilyIncome","EdYears","FamilySize","boughtelectronics"
"1737",1737,"Molly","Bivens","F","Vancouver",37186,10,1,"NO"
"1738",1738,"Branden","Grady","M","Toronto",12893,18,4,"NO"
"1739",1739,"Eric","Kelsall","M","Winnipeg",23291,10,4,"NO"
"1740",1740,"Niko","Lazarski","M","Edmonton",19825,10,6,"YES"
"1741",1741,"Sebastian","Joseph","M","Vancouver",14649,10,2,"NO"
"1742",1742,"Alexandria","Wall","F","Montreal",32655,11,4,"NO"
"1743",1743,"Rachel","Allred","F","Ottawa",21251,10,5,"YES"
"1744",1744,"Kiana","Mcnett","F","Edmonton",28056,10,5,"NO"
"1745",1745,"Audrey","Domenico","F","Calgary",27876,11,6,"YES"
"1746",1746,"Jacob","Deal","M","Vancouver",24776,11,2,"NO"
"1747",1747,"Conner","Doran","M","Victoria",17828,14,4,"NO"
"1748",1748,"Krysta","Hess","F","Winnipeg",17632,10,4,"NO"
"1749",1749,"Thomas","Hohn","M","Victoria",26580,11,4,"YES"
"1750",1750,"Dakota","Bogulski","M","Edmonton",36161,13,4,"NO"
"1751",1751,"Kolvyn","Hauger","M","Winnipeg",15847,10,1,"NO"
"1752",1752,"Forest","Delp","M","Toronto",26036,10,4,"NO"
"1753",1753,"Ashtin","Tennant","F","Vancouver",28032,12,3,"NO"
"1754",1754,"Daniel","Hyde","M","Calgary",44084,11,4,"YES"
"1755",1755,"Katharine","Depperschmidt","F","Vancouver",26639,14,1,"NO"
"1756",1756,"Annalee","Marple","F","Calgary",47123,10,2,"NO"
"1757",1757,"Austin","Anderson","M","Edmonton",31775,10,2,"NO"
"1758",1758,"Brittany","Mulvaney","F","Toronto",14750,10,3,"NO"
"1759",1759,"Madisson","Marti","F","Montreal",40567,13,4,"YES"
"1760",1760,"David","Orbidan","M","Edmonton",22944,19,4,"YES"
"1761",1761,"Kandy","Bradley","F","Toronto",30953,11,2,"NO"
"1762",1762,"Jason","Call","M","Calgary",15133,10,2,"NO"
"1763",1763,"Morgan","Ashura","F","Ottawa",28122,16,2,"NO"
"1764",1764,"Dylan","Rogers","M","Victoria",43797,10,4,"YES"
"1765",1765,"Jaci","Bixby","F","Victoria",14419,10,1,"NO"
"1766",1766,"Brittni","Coriano","F","Calgary",26667,11,4,"NO"
"1767",1767,"Chloe","Smith","F","Calgary",37647,10,3,"NO"
"1768",1768,"Tyrell","Chytka","M","Toronto",16365,10,3,"NO"
"1769",1769,"Tate","Brown","M","Toronto",25081,10,5,"YES"
"1770",1770,"Joseph","Mcguire","M","Vancouver",50985,12,2,"NO"
"1771",1771,"Coltan","Grizzell-Mallinson","M","Vancouver",40142,12,3,"NO"
"1772",1772,"Sabrena","Scheer","F","Ottawa",16892,16,5,"YES"
"1773",1773,"Kyle","Book","M","Ottawa",59427,14,2,"YES"
"1774",1774,"Steven","Simpkins","M","Vancouver",16327,10,2,"NO"
"1775",1775,"Tyler","Winder","M","Calgary",20235,10,3,"NO"
"1776",1776,"Jon","Lanning","M","Victoria",23282,10,5,"YES"
"1777",1777,"Elijah","Waggoner","M","Ottawa",20614,13,3,"NO"
"1778",1778,"Skylar","Parker","M","Toronto",23449,10,2,"NO"
"1779",1779,"Joseph","Cook","M","Winnipeg",25715,10,4,"NO"
"1780",1780,"Shea","Kimbrough","F","Vancouver",23279,13,2,"NO"
"1781",1781,"Arron","Lee","M","Ottawa",21181,11,3,"NO"
"1782",1782,"Nicole","Clark","F","Vancouver",32946,10,3,"NO"
"1783",1783,"Daniel","Ittner","M","Calgary",41699,10,5,"YES"
"1784",1784,"David","Oceanak","M","Edmonton",36636,12,2,"NO"
"1785",1785,"Makinsey","Hartshorn","F","Ottawa",14762,11,3,"NO"
"1786",1786,"Colby","Ham","M","Winnipeg",46407,11,3,"NO"
"1787",1787,"Jacob","Campagnola","M","Edmonton",36630,11,3,"YES"
"1788",1788,"Matthew","Carver","M","Victoria",44172,10,1,"NO"
"1789",1789,"Miriam","Downing","F","Ottawa",34141,15,4,"NO"
"1790",1790,"Sarah","Butcher","F","Calgary",26832,13,4,"NO"
"1791",1791,"Matthew","Lowrance","M","Winnipeg",21158,11,3,"NO"
"1792",1792,"Kaitlyn","Sullivan","F","Winnipeg",37034,11,2,"NO"
"1793",1793,"Dylan","Windsheimer","M","Victoria",53308,16,3,"YES"
"1794",1794,"Andrew","Brooks","M","Victoria",21483,13,2,"NO"
"1795",1795,"Tristan","Cunningham","M","Edmonton",26142,12,4,"NO"
"1796",1796,"Cody","Hoadley","M","Calgary",23959,10,4,"NO"
"1797",1797,"William","Hoehler","M","Toronto",27568,10,3,"NO"
"1798",1798,"Benjamin","Plummer","M","Calgary",23906,10,2,"NO"
"1799",1799,"Morgan","Egan","F","Vancouver",16027,12,2,"NO"
"1800",1800,"Jessica","Stopplecamp","F","Edmonton",17530,16,2,"NO"
"1801",1801,"Antonio","Nino","M","Victoria",25245,10,2,"NO"
"1802",1802,"Megan","Kiefer","F","Ottawa",49717,13,3,"YES"
"1803",1803,"Steven","Albrecht","M","Victoria",31549,10,4,"NO"
"1804",1804,"Jeffrey","Robb","M","Montreal",29041,10,2,"NO"
"1805",1805,"Joshua","Chandler","M","Vancouver",36630,12,4,"YES"
"1806",1806,"Branden","Wickenheiser","M","Ottawa",20708,18,4,"NO"
"1807",1807,"Nicholas","Stagner","M","Edmonton",40794,10,3,"YES"
"1808",1808,"Alana","Britton","F","Toronto",17734,10,3,"NO"
"1809",1809,"Presten","Coleman","M","Calgary",12615,10,5,"NO"
"1810",1810,"Danielle","Morell","F","Vancouver",48938,10,2,"YES"
"1811",1811,"Kendra","Schell","F","Vancouver",16182,10,4,"NO"
"1812",1812,"Megan","Simons","F","Vancouver",29091,11,5,"YES"
"1813",1813,"Cameron","Robidart","M","Montreal",30390,10,2,"NO"
"1814",1814,"Nicholas","Eaton","M","Vancouver",51112,14,5,"YES"
"1815",1815,"Jeffery","Lougheed","M","Victoria",26049,11,2,"NO"
"1816",1816,"Broc","Shryock","M","Calgary",28299,10,2,"NO"
"1817",1817,"Seth","Harris","M","Toronto",34116,14,3,"NO"
"1818",1818,"Dustin","Lacost","M","Ottawa",32828,10,4,"YES"
"1819",1819,"Tyler","Swords","M","Victoria",17112,10,5,"NO"
"1820",1820,"Daniel","Nelson","M","Vancouver",40466,10,2,"NO"
"1821",1821,"Branden","Goller","M","Winnipeg",33828,11,3,"NO"
"1822",1822,"Colin","Grell","M","Edmonton",37895,12,2,"NO"
"1823",1823,"Sierra","Lonergan","F","Vancouver",28475,13,3,"NO"
"1824",1824,"Laura","Hurtman","F","Ottawa",26668,10,2,"NO"
"1825",1825,"Madison","Paradee","F","Winnipeg",32111,11,4,"NO"
"1826",1826,"Christopher","Hill-Moore","M","Vancouver",35101,11,5,"YES"
"1827",1827,"Trevor","Wright","M","Victoria",32897,10,2,"NO"
"1828",1828,"Anthony","Vitalie","M","Edmonton",30725,10,5,"YES"
"1829",1829,"Brian","Hadjinicolaou","M","Vancouver",20827,13,4,"NO"
"1830",1830,"Ashley","Nicholas","F","Edmonton",27861,11,4,"YES"
"1831",1831,"Haley","Wilbourn","F","Ottawa",22856,12,5,"NO"
"1832",1832,"Mitch","Mcallister","M","Toronto",22425,12,4,"NO"
"1833",1833,"Benjamin","Kutateladze","M","Vancouver",18227,11,1,"NO"
"1834",1834,"Katherine","Munch","F","Toronto",35484,13,5,"YES"
"1835",1835,"Maisie","Johnston","F","Toronto",18380,10,2,"NO"
"1836",1836,"Benjamin","Lefebure","M","Victoria",19399,11,4,"NO"
"1837",1837,"Jennifer","Hankey","F","Winnipeg",38205,11,2,"NO"
"1838",1838,"Katee","Grech","F","Victoria",27981,14,3,"NO"
"1839",1839,"Krysta","Roth","F","Edmonton",45528,18,3,"YES"
"1840",1840,"Joseph","Albertoni","M","Edmonton",42548,10,4,"YES"
"1841",1841,"Mackenzie","Smith","F","Winnipeg",34233,13,6,"YES"
"1842",1842,"Samuel","Boyles","M","Victoria",37972,11,2,"NO"
"1843",1843,"Andrew","Sgaraglino","M","Toronto",24894,14,3,"NO"
"1844",1844,"Aric","Schneider","M","Toronto",17113,10,2,"NO"
"1845",1845,"Nicholas","Shamley","M","Calgary",24421,17,4,"NO"
"1846",1846,"Robert","Carter","M","Winnipeg",32000,15,3,"NO"
"1847",1847,"Jennae","Jackson","F","Calgary",21061,10,3,"NO"
"1848",1848,"Kayla","Zuroski","F","Edmonton",38253,12,2,"NO"
"1849",1849,"Doriel","Schutter","F","Toronto",23187,10,2,"NO"
"1850",1850,"Kirsten","Ritchey","F","Vancouver",29494,10,3,"NO"
"1851",1851,"Reilly","Phelps","F","Vancouver",35456,10,3,"NO"
"1852",1852,"Jack","Marshall","M","Montreal",18199,10,4,"NO"
"1853",1853,"Spencer","Starck","M","Edmonton",17939,16,2,"NO"
"1854",1854,"Kendall","Young","F","Ottawa",25941,10,3,"NO"
"1855",1855,"Mallory","Thiel","F","Victoria",24405,12,3,"NO"
"1856",1856,"Kc","Meyer","F","Winnipeg",29210,12,4,"NO"
"1857",1857,"Kimberly","Cevaal","F","Vancouver",16243,17,3,"NO"
"1858",1858,"Rachel","Pelley","F","Toronto",30150,17,3,"NO"
"1859",1859,"Mackenzie","Luxner","F","Montreal",33396,11,3,"NO"
"1860",1860,"Britlyn","Heckt","F","Toronto",27790,10,4,"NO"
"1861",1861,"Tyler","Skadsen","M","Edmonton",15846,17,3,"NO"
"1862",1862,"Kayla","Armstrong","F","Montreal",25405,17,4,"NO"
"1863",1863,"Tevin","Hodges","M","Victoria",22552,17,3,"NO"
"1864",1864,"Chase","Davis","M","Ottawa",38208,14,3,"NO"
"1865",1865,"Brianna","Wilbanks","F","Vancouver",26384,10,3,"NO"
"1866",1866,"Zachary","Betts","M","Victoria",27954,13,3,"NO"
"1867",1867,"Courtney","Scranton","F","Calgary",20982,10,2,"NO"
"1868",1868,"Paxton","Kirchhoefer","M","Toronto",32192,10,3,"NO"
"1869",1869,"Mark","Rogers","M","Montreal",24467,10,3,"NO"
"1870",1870,"Rhiannin","King","F","Vancouver",27662,10,3,"NO"
"1871",1871,"Henry","Norby","M","Winnipeg",26642,10,4,"NO"
"1872",1872,"Spencer","Bosser","M","Calgary",27771,13,5,"NO"
"1873",1873,"Andrew","Kooker","M","Calgary",47067,16,3,"YES"
"1874",1874,"Jocelyn","Boehm","F","Calgary",62376,17,4,"YES"
"1875",1875,"Zachary","Bettray","M","Edmonton",20113,10,4,"NO"
"1876",1876,"Sean","Cieminski","M","Montreal",35337,11,2,"NO"
"1877",1877,"Jake","Woodward","M","Calgary",35431,10,3,"NO"
"1878",1878,"Christian","Andruss","M","Calgary",38079,10,4,"YES"
"1879",1879,"Eric","Bralish","M","Victoria",26579,10,2,"NO"
"1880",1880,"Shelby","Kellen","F","Ottawa",20838,18,3,"NO"
"1881",1881,"Kenneth","Gertner","M","Edmonton",23211,18,3,"NO"
"1882",1882,"Sarah","Shahmohammadi","F","Ottawa",23031,10,2,"NO"
"1883",1883,"Shara","Teeter","F","Calgary",20788,12,2,"NO"
"1884",1884,"Marrissa","Coyle","F","Ottawa",42865,15,4,"YES"
"1885",1885,"Samantha","Scalia","F","Edmonton",18557,13,2,"NO"
"1886",1886,"Megan","Hill","F","Montreal",27708,13,4,"NO"
"1887",1887,"Alexie","Mckimmy","F","Toronto",27226,10,5,"NO"
"1888",1888,"Erin","Hampe","F","Vancouver",66295,10,4,"YES"
"1889",1889,"Kaleigh","Quinn","F","Vancouver",32198,12,4,"YES"
"1890",1890,"Chase","Filutze","M","Ottawa",32090,12,3,"NO"
"1891",1891,"Jacob","Autio","M","Vancouver",46310,10,2,"NO"
"1892",1892,"Landen","Tidemann","M","Vancouver",51473,10,3,"NO"
"1893",1893,"Tessa","Beach","F","Toronto",43503,10,4,"YES"
"1894",1894,"Breyleejo","Mathews","F","Calgary",47114,10,2,"NO"
"1895",1895,"Lauren","Wilson","F","Winnipeg",19138,11,2,"NO"
"1896",1896,"Shaniah","Nofzinger","F","Calgary",28901,10,3,"NO"
"1897",1897,"Lauren","O Brien","F","Vancouver",29987,10,3,"NO"
"1898",1898,"Griffin","Goodison","M","Edmonton",26943,13,2,"NO"
"1899",1899,"Hailey","Jones","F","Winnipeg",17861,13,4,"NO"
"1900",1900,"Dakota","Miller","M","Edmonton",37581,10,2,"NO"
"1901",1901,"Timothy","Kreider","M","Montreal",27339,10,2,"NO"
"1902",1902,"Quinn","Clark","F","Victoria",41280,10,3,"NO"
"1903",1903,"Kallie","Harrelson","F","Ottawa",30815,10,4,"NO"
"1904",1904,"Josiah","Sanders","M","Ottawa",21489,10,2,"NO"
"1905",1905,"Colton","Young","M","Ottawa",32690,10,2,"NO"
"1906",1906,"Eric","Peterson","M","Ottawa",20287,11,5,"NO"
"1907",1907,"Jonathan","Stark","M","Montreal",19713,10,5,"YES"
"1908",1908,"Margaret","Marone","F","Edmonton",28115,10,2,"NO"
"1909",1909,"Jordan","Largent","F","Victoria",28144,10,2,"NO"
"1910",1910,"Jennifer","Berger","F","Toronto",25451,10,3,"NO"
"1911",1911,"Christopher","King","M","Winnipeg",27008,10,5,"YES"
"1912",1912,"Kenneth","Hansen","M","Victoria",30516,16,5,"NO"
"1913",1913,"Kelsey","Upson","F","Winnipeg",35370,10,4,"NO"
"1914",1914,"Kelvin","Meding","M","Montreal",30149,10,3,"NO"
"1915",1915,"Matthew","Henningsen","M","Winnipeg",37219,10,4,"YES"
"1916",1916,"Kelly","Parvanta","F","Edmonton",28253,10,4,"NO"
"1917",1917,"Micah","Frick","M","Calgary",30535,12,4,"NO"
"1918",1918,"Alicia","Butcher","F","Toronto",24197,11,3,"NO"
"1919",1919,"Steven","Smith","M","Montreal",44832,10,4,"YES"
"1920",1920,"Brian","Gilbreth","M","Vancouver",25825,10,3,"NO"
"1921",1921,"Ian","Armstrong","M","Ottawa",23085,11,2,"NO"
"1922",1922,"Corina","Palmer","F","Victoria",40347,10,2,"NO"
"1923",1923,"Camille","Robinson","F","Calgary",44437,10,3,"YES"
"1924",1924,"David","Vaccaro","M","Calgary",15008,15,3,"NO"
"1925",1925,"Emily","Heble","F","Toronto",21247,11,3,"NO"
"1926",1926,"Darion","Hamilton","F","Ottawa",36574,11,4,"YES"
"1927",1927,"Jennifer","Wild","F","Vancouver",22294,15,3,"NO"
"1928",1928,"Lindsay","Gebhardt","F","Edmonton",18900,10,1,"NO"
"1929",1929,"Shelby","Atwater","M","Edmonton",31574,10,6,"YES"
"1930",1930,"Michael","Rase","M","Ottawa",17597,10,2,"NO"
"1931",1931,"Megan","Svare","F","Montreal",29786,10,3,"NO"
"1932",1932,"Brandon","Sheets","M","Victoria",39912,10,4,"YES"
"1933",1933,"Phoenix","Jakubowski","M","Ottawa",58419,11,2,"YES"
"1934",1934,"Tyler","Henrikson","M","Edmonton",29458,12,3,"NO"
"1935",1935,"Erik","Gwyn","M","Calgary",24020,16,3,"NO"
"1936",1936,"Traver","Chilson","M","Ottawa",40216,10,5,"YES"
"1937",1937,"Vincent","Knapp","M","Vancouver",31695,12,3,"NO"
"1938",1938,"Rachel","Emery","F","Victoria",24831,10,3,"NO"
"1939",1939,"Trey","Heller","M","Toronto",35194,12,1,"NO"
"1940",1940,"Derek","Vanpoollen","M","Winnipeg",40363,13,3,"NO"
"1941",1941,"Graham","Engebretson","M","Montreal",26529,10,5,"NO"
"1942",1942,"Michael","Link","M","Ottawa",36890,10,4,"YES"
"1943",1943,"Brianna","Marshall","F","Vancouver",15438,10,4,"NO"
"1944",1944,"Amanda","Andersen","F","Vancouver",18739,10,4,"NO"
"1945",1945,"Logan","Yurkin","M","Victoria",20808,13,2,"NO"
"1946",1946,"Laine","Moore","F","Toronto",33530,17,2,"NO"
"1947",1947,"Christian","Shane","M","Montreal",20265,10,3,"NO"
"1948",1948,"Dakota","Macomber","M","Ottawa",33380,10,3,"YES"
"1949",1949,"Alexis","Neff","F","Montreal",23903,12,2,"NO"
"1950",1950,"Zachary","Hill","M","Toronto",34288,13,3,"NO"
"1951",1951,"Emily","Cooley","F","Victoria",30752,13,4,"NO"
"1952",1952,"Dakota","Koch","M","Ottawa",48988,10,5,"YES"
"1953",1953,"Luke","Vail","M","Edmonton",40759,10,2,"NO"
"1954",1954,"Nicholas","Ryan","M","Montreal",33035,10,3,"NO"
"1955",1955,"Joshua","Peterson","M","Edmonton",31850,10,3,"NO"
"1956",1956,"Chelsey","Mccarville","F","Ottawa",33941,11,4,"YES"
"1957",1957,"Kassidy","Croswhite","F","Victoria",24922,12,3,"NO"
"1958",1958,"Kiearra","Smith","F","Winnipeg",28113,12,4,"NO"
"1959",1959,"Joseph","Bradshaw","M","Toronto",26737,10,1,"NO"
"1960",1960,"Benjamin","Pratt","M","Montreal",36768,10,6,"YES"
"1961",1961,"Caroline","Spatafora","F","Victoria",23152,15,5,"YES"
"1962",1962,"Jami","Crites","F","Montreal",45709,10,4,"YES"
"1963",1963,"Emily","Benson","F","Vancouver",35102,14,3,"YES"
"1964",1964,"Kylie","Parnell","F","Ottawa",26856,13,3,"NO"
"1965",1965,"Alexis","Pundt","F","Montreal",18775,10,4,"NO"
"1966",1966,"Zachari","O'Connor","M","Calgary",30216,10,3,"NO"
"1967",1967,"Owen","Reid","M","Montreal",39943,11,2,"NO"
"1968",1968,"Sierra","Beam","F","Victoria",18428,14,2,"NO"
"1969",1969,"Seth","Nemeth","M","Vancouver",29955,10,2,"NO"
"1970",1970,"Brianna","Ripka","F","Calgary",22085,10,3,"NO"
"1971",1971,"Lauren","Nissler","F","Montreal",25633,12,5,"NO"
"1972",1972,"Allison","Spangler","F","Toronto",42259,13,2,"NO"
"1973",1973,"Cassandra","Meek","F","Victoria",36030,12,4,"YES"
"1974",1974,"Lindsey","Fischer","F","Calgary",45717,13,4,"YES"
"1975",1975,"Trevor","Landowski","M","Victoria",15242,15,3,"NO"
"1976",1976,"Dustin","Farmer","M","Calgary",23672,12,3,"NO"
"1977",1977,"Carley","Pulis","F","Edmonton",37915,10,3,"NO"
"1978",1978,"Dakota","Cummings","M","Vancouver",21602,17,3,"NO"
"1979",1979,"Blake","Heffler","M","Winnipeg",47675,10,3,"YES"
"1980",1980,"William","Shaffer-Poteet","M","Calgary",25089,15,3,"NO"
"1981",1981,"Mikala","Gardner","F","Toronto",27605,13,2,"NO"
"1982",1982,"Sloan","Kenison","F","Vancouver",23983,11,5,"YES"
"1983",1983,"Ashley","Whittington","F","Montreal",33814,10,2,"NO"
"1984",1984,"Justin","Ziebarth","M","Edmonton",30154,10,3,"NO"
"1985",1985,"Nicholas","Foster","M","Victoria",47534,11,2,"NO"
"1986",1986,"Brady","Wray","M","Toronto",17807,14,3,"NO"
"1987",1987,"Zoe","Fornia","F","Victoria",25420,11,4,"NO"
"1988",1988,"Caley","Schlabaugh","F","Montreal",32561,12,4,"NO"
"1989",1989,"Holden","Straitz","M","Calgary",33825,10,4,"YES"
"1990",1990,"Emma","Mcdermott","F","Toronto",21118,11,4,"NO"
"1991",1991,"Aaron","Burt","M","Calgary",24961,11,4,"NO"
"1992",1992,"Nicole","Counley","F","Ottawa",17021,12,5,"NO"
"1993",1993,"Courteney","Robertson","F","Winnipeg",16355,11,1,"NO"
"1994",1994,"Michelle","Smith","F","Victoria",21343,17,3,"NO"
"1995",1995,"Damir","Moxon","M","Victoria",44263,12,2,"NO"
"1996",1996,"Ada","Wilson","F","Winnipeg",22002,10,2,"NO"
"1997",1997,"Jessica","Ratashak","F","Edmonton",42517,15,1,"NO"
"1998",1998,"Lucille","Burgess","F","Vancouver",34313,11,3,"NO"
"1999",1999,"Faith","Drury","F","Victoria",17296,14,3,"NO"
"2000",2000,"Karina","Padgett","F","Winnipeg",35745,17,3,"NO"
"2001",2001,"Patrick","Cugnini","M","Winnipeg",22152,10,2,"NO"
"2002",2002,"Rachael","Jacobsen","F","Montreal",15308,15,4,"NO"
"2003",2003,"William","Bender","M","Montreal",25974,11,4,"YES"
"2004",2004,"Chelsea","Ingalls","F","Toronto",18841,13,3,"NO"
"2005",2005,"Geoffrey","Madden","M","Vancouver",26568,11,1,"NO"
"2006",2006,"Sara","Katz","F","Victoria",29381,10,3,"NO"
"2007",2007,"Mackenzie","Rodnick","F","Toronto",42373,10,5,"YES"
"2008",2008,"Rebecca","Donavan","F","Victoria",23744,11,3,"NO"
"2009",2009,"David","Elbert","M","Montreal",28972,10,2,"NO"
"2010",2010,"Geena","Swedlund","F","Ottawa",90788,11,2,"YES"
"2011",2011,"Connor","Tidwell","M","Montreal",34694,13,5,"NO"
"2012",2012,"Stephen","Cafasso","M","Victoria",32027,10,3,"NO"
"2013",2013,"Jessie","Neal","F","Montreal",61184,11,3,"YES"
"2014",2014,"Anna","Ryall","F","Edmonton",25218,10,2,"NO"
"2015",2015,"Madison","Landis","F","Toronto",23173,10,2,"NO"
"2016",2016,"Shelby","Roberts","F","Ottawa",27440,15,2,"NO"
"2017",2017,"Matthew","Mcconnell","M","Edmonton",14072,12,3,"NO"
"2018",2018,"Joshua","Buffa","M","Winnipeg",38724,13,5,"YES"
"2019",2019,"Alexia","Krantz","F","Calgary",44869,10,6,"YES"
"2020",2020,"Andria","Lane","F","Edmonton",24286,10,4,"NO"
"2021",2021,"Kayla","Greco","F","Vancouver",35240,15,3,"YES"
"2022",2022,"Millie","Payne","F","Montreal",17592,10,3,"NO"
"2023",2023,"Kayla","Findley","F","Victoria",21587,10,3,"NO"
"2024",2024,"Samantha","Hunt","F","Ottawa",33726,11,4,"NO"
"2025",2025,"Emilee","Lougee","F","Montreal",25476,10,3,"NO"
"2026",2026,"Catherine","Davis","F","Montreal",26604,10,5,"NO"
"2027",2027,"Adrian","Whitford","M","Vancouver",26908,15,2,"NO"
"2028",2028,"Aspen","Murray","F","Winnipeg",24822,11,3,"NO"
"2029",2029,"Andre","Beamon","M","Victoria",45911,12,5,"YES"
"2030",2030,"Hanna","Petarde","F","Vancouver",32795,14,2,"NO"
"2031",2031,"Sydney","Lacasella","F","Victoria",16002,10,3,"NO"
"2032",2032,"Adam","Hellen","M","Toronto",30023,12,1,"NO"
"2033",2033,"Elizabeth","Haase","F","Montreal",31202,16,4,"YES"
"2034",2034,"Blair","Anderson","F","Victoria",23650,10,4,"NO"
"2035",2035,"Luke","Mitchell","M","Toronto",58166,10,5,"YES"
"2036",2036,"Preston","Laskowsky","M","Calgary",36468,12,3,"NO"
"2037",2037,"Rochelle","Byram","F","Vancouver",19783,10,3,"NO"
"2038",2038,"Cassidy","Steinemann","F","Edmonton",33911,14,4,"NO"
"2039",2039,"Anne","Ervin","F","Vancouver",18210,10,5,"YES"
"2040",2040,"Marissa","Hansen","F","Toronto",20505,10,4,"NO"
"2041",2041,"Taylor","Nobles","F","Vancouver",14447,11,4,"NO"
"2042",2042,"Jessica","Killian","F","Ottawa",23282,10,3,"NO"
"2043",2043,"Jessica","Carroll","F","Toronto",26293,14,3,"NO"
"2044",2044,"Steven","Hudson","M","Calgary",16761,10,2,"NO"
"2045",2045,"Kyle","Clay","M","Vancouver",41181,10,4,"YES"
"2046",2046,"Robert","Mangone","M","Toronto",14541,11,3,"NO"
"2047",2047,"Amanda","Guida","F","Edmonton",32638,10,4,"YES"
"2048",2048,"Kacey","Woods","F","Winnipeg",37970,11,4,"YES"
"2049",2049,"Casie","Christensen","F","Montreal",47589,10,4,"YES"
"2050",2050,"Christopher","Medved","M","Victoria",28193,13,4,"NO"
"2051",2051,"Nicole","Richardson","F","Ottawa",25704,12,3,"NO"
"2052",2052,"Margaret","Baumgartner","F","Winnipeg",37912,10,3,"NO"
"2053",2053,"Jamie","Desilvey","F","Edmonton",23592,10,1,"NO"
"2054",2054,"Madison","Stone","F","Toronto",25160,12,3,"NO"
"2055",2055,"Leland","Grundvig","M","Winnipeg",15264,10,2,"NO"
"2056",2056,"Jack","Roark","M","Edmonton",18934,10,4,"NO"
"2057",2057,"Rachael","Carlson","F","Ottawa",54234,10,3,"YES"
"2058",2058,"Lisa","Taft","F","Calgary",25777,10,5,"NO"
"2059",2059,"Tyler","Souther","M","Edmonton",55476,12,2,"NO"
"2060",2060,"Samuel","Blanton","M","Ottawa",25712,13,2,"NO"
"2061",2061,"Bryce","Bradshaw","M","Winnipeg",18369,13,3,"NO"
"2062",2062,"Derek","Gambina","M","Edmonton",28279,10,3,"NO"
"2063",2063,"Mitchel","Goldberg","M","Ottawa",28099,13,5,"YES"
"2064",2064,"James","Truax","M","Vancouver",34749,10,4,"NO"
"2065",2065,"Samuel","Conner","M","Montreal",14753,11,4,"NO"
"2066",2066,"Lauren","Johnson","F","Calgary",24802,13,3,"NO"
"2067",2067,"Emilie","Lemieux","F","Toronto",33666,10,4,"YES"
"2068",2068,"Ashleigh","Robbio","F","Ottawa",18951,10,3,"NO"
"2069",2069,"Paige","Martin","F","Edmonton",12575,12,3,"NO"
"2070",2070,"Michelle","Schmidt","F","Calgary",29276,11,3,"NO"
"2071",2071,"Blake","Roach","M","Ottawa",32689,10,2,"NO"
"2072",2072,"Cody","Switzler","M","Edmonton",19670,14,3,"NO"
"2073",2073,"Collin","Weese","M","Toronto",26439,15,4,"YES"
"2074",2074,"Ian","Fanning","M","Winnipeg",29365,11,3,"NO"
"2075",2075,"Joseph","Richter","M","Vancouver",25793,10,2,"NO"
"2076",2076,"Eryn","Mcdonald","F","Calgary",25154,10,2,"NO"
"2077",2077,"Sean","Lukac","M","Calgary",29562,10,2,"NO"
"2078",2078,"Brett","Finning","M","Vancouver",43375,11,4,"NO"
"2079",2079,"Tyler","Degroot","M","Winnipeg",32160,10,5,"YES"
"2080",2080,"Sharlissa","Thomas","F","Ottawa",15680,10,4,"NO"
"2081",2081,"Alyssa","Burchett","F","Ottawa",18892,11,3,"NO"
"2082",2082,"Spencer","Howells","M","Victoria",45651,11,1,"NO"
"2083",2083,"Samuel","Mcgarity","M","Montreal",36409,14,4,"YES"
"2084",2084,"Iain","Holmes","M","Victoria",48377,10,2,"YES"
"2085",2085,"Gregory","Wolak","M","Winnipeg",31811,11,2,"NO"
